URL (For Author or Uniform title) or URI,LC #,VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,Location,Century/Dates Active,Begin Date/Birth Year,End Date/Death Year,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,DATE OF WORK,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD/PHI STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,Related Work ID,NOTE,URL
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Concilium Bracarense primum,561 CE,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa002,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Concilium Bracarense secundum,572 CE,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa003,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De correctione rusticorum,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa004,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De ira  ,572 CE,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa005,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De Pascha,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa006,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De repellenda iactantia,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa007,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De superbia,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa008,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,De trina mersione,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa009,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Epitaphium,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa010,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Exhortatio humilitatis,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa011,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Formula honestae vitae,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa012,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Inscriptiones in basilica et in refectorio,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa013,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Sententiae Patrum Aegyptiorum,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa014,no,,,,
https://viaf.org/viaf/67710985/,n5006-8409,67710985,"Martin, of Braga, Saint, approximately 515-579 or 580 )","Braga, Portugal",600 CE,515 CE,579 CE/580 CE,none,none,none,none,none,none,Opuscolum Libellus De Moribus,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193-stoa015,no,,,,
https://viaf.org/viaf/9881869,n5008-0636,9881869,"Martin V, Pope, 1368-1431 (SS Martinus V)",,1400 CE-1500 CE,1368 CE,1431 CE,none,none,none,none,none,none,Approbatio Hieronymi Regulae Monachorum 'Pia Nos Excitat',,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193a-stoa002,no,,,,
https://viaf.org/viaf/9881869,n5008-0636,9881869,"Martin V, Pope, 1368-1431 (SS Martinus V)",,1400 CE-1500 CE,1368 CE,1431 CE,none,none,none,none,none,none,Approbatio Hieronymi Regulae Monachorum 'Et Si Cuncorum',,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193a-stoa001,no,,,,
https://viaf.org/viaf/73825464,,73825464,"Martin, Saint, Bishop of Tours, approximately 316-397
                           ","Tours, France",400 CE,316 CE,397 CE,none,none,none,none,none,none,Sanctus Martinus. Prolegomena,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193b-stoa001,yes,,,,
https://viaf.org/viaf/73825464,,73825464,"Martin, Saint, Bishop of Tours, approximately 316-397
                           ","Tours, France",400 CE,316 CE,397 CE,none,none,none,none,none,none,Trinae Unitatis Et Trinitatis Confessio,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193b-stoa002,yes,,,,
https://viaf.org/viaf/76706323,none,76706323,Martyrius Grammaticus 5. bzw. 5./6. Jh,,500 CE-600 CE,,,none,none,none,none,none,none,De B Muta et V Vocali,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0193c-stoa001,yes,,,,
https://viaf.org/viaf/39470442,n87-805717,39470442,"Marullo Tarcaniota, Michele d. 1500",,,1453 CE,1500 CE,none,none,none,none,none,none,Epigrammata,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0194-stoa001,no,,,,
https://viaf.org/viaf/39470442,n87-805717,39470442,"Marullo Tarcaniota, Michele d. 1500",,,1453 CE,1500 CE,none,none,none,none,none,none,Hymni,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0194-stoa002,yes,,,,
https://viaf.org/viaf/71284280,nr95-39340,71284280,Marullus fl. 160,,200 CE,,,none,none,none,none,none,none,Mimi,,none,none,none,none,none,none,n.a.,none,n.a.,"1297.1
",none,yes,,,,
https://viaf.org/viaf/49228757,,49228757,"Marx, Karl, 1818-1883",,1900 CE,1818 CE,1883 CE,none,none,none,none,none,none,An principatus Augusti merito inter felicioresreipublicae Romanae aetates numeretur?,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0195-stoa001,no,,,,
https://viaf.org/viaf/71377303/,nr95-20969,71377303,"Matius, Cn.",,,,,Cn. Matius ,none,Cn. Matius ,MAT.,none,none,Carmina,,MAT. poet. 17 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,568.1,none,yes,,,,
"https://viaf.org/viaf/69321326




",none,69321326,"Matius, Gaius, geb. ca. 100 v. Chr.",,,,,C. Matius ,none,none,MAT.,none,none,Epistulae,,MAT. Fam. II. 28. 8 ,none,none,Purser OCT 1901,yes,,,none,n.a.,none,none,yes,,474.56,,
https://viaf.org/viaf/54284295/,n94-117654,54284295,Terentianus Maurus ,,,,,Terentianus Maurus ,Terentianus Maurus ,Terentianus Maurus ,MAUR.,Ter. Maur.,none,De Litt.; De Syll.; De Metr. / De Litteris de Syllabis de Metris,,MAUR. 2981,Ter. Maur. Litt.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-(we are having scanned),Lachmann 1836,no-need to obtain,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605)",yes-Google has scanned,1518.1,none,yes,,,,
https://viaf.org/viaf/24990582,none,24990582,"Mauricianus, Iunius, 2. Jh. n. Chr.",,200 CE,,,Iunius Mauricianus ,none,none,MAUR.,none,none,Digesta?,,MAUR. dig. 49. 14. 15. 6 ,none,none,"Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))",no-need to obtain (have older version),,,none,n.a.,none,none,yes,,2806.2,,
https://viaf.org/viaf/305392629,none,305392629,Mavortius,"Rome, Italy",600 CE,470 CE,550 CE,none,none,none,noen,none,none,Iudicium Paridis ,527 CE-534 CE,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0195a-stoa001,yes,,,,
https://viaf.org/viaf/305392629,none,305392629,Mavortius,"Rome, Italy",600 CE,470 CE,550 CE,none,none,none,noen,none,none,De Ecclesia /  Cento de ecclesiis ,527 CE-534 CE,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0195a-stoa002,yes,,,,
https://viaf.org/viaf/88034428/,n85-311132,88034428,"Maximianus, 6th cent.","Etruria, Italy",600 CE,495 CE,560 CE,none,Maximianus,none,none,Maxim.,none,Elegiae,550 CE,none,none,none,none,n.a.,"PLM V, Baehrens",yes,Wernsdorf-Lemaire ,no-need to obtain,none,stoa0196-stoa001,yes,,,Maximianus Etruscus,
https://viaf.org/viaf/27422360/,none,27422360,"Maximus Caesaraugustanus -619
                           ","Saragossa, Spain",600 CE-700 CE,550 CE,619 CE,none,none,none,none,none,none,Chronicon,600 CE-619 CE,none,none,none,none,n.a.,Migne 80,none,n.a.,none,n.a.,stoa0196e-stoa001,yes,,,,
https://viaf.org/viaf/27422360/,none,27422360,"Maximus Caesaraugustanus -619
                           ","Saragossa, Spain",600 CE-700 CE,550 CE,619 CE,none,none,none,none,none,none,Epistola Ad Argebatum Episcopum Portugalensem,600 CE-619 CE,none,none,none,none,n.a.,Migne 80,none,n.a.,none,n.a.,stoa0196e-stoa002,yes,,,,
https://viaf.org/viaf/232377471,nb2011-017452,232377471,"Maximus,  Emperor of the West, -388","Rome, Italy",400 CE,335 CE,388 CE,none,none,none,none,none,none,Epistola ad Siricum Papam,384 CE-388 CE,none,none,none,none,n.a.,Migne 13,no,none,n.a.,none,stoa0196d-stoa001,yes,,,,
https://viaf.org/viaf/68376855,n2007-16203,68376855,"Maximus, Marius ca. 165-ca. 230","Rome, Italy",100 CE-200 CE,165 CE,230 CE,none,none,none,none,none,none,De Vita Imperatorum,190 CE-230 CE,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0196a-stoa001,yes,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Contra Judaeos (Tractatus V),398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa001,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Contra Paganos (Tractatus IV),398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa002,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,De Baptismo (Tractatus I-III),398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa003,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Expositiones de capitulis Evangeliorum (Tractatus VI),398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa004,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Homiliae CXVIII / Homiliae In Quatuor Classes Distributae,398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa005,no,,,Migne divides these into four classes,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Homiliae [Incertus],398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa005a,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Sermones CXVI ,398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa006,no,,,Migne divides these into three classes,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Sermones Alteri / ADDENDA,398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa006a,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Sermones [Incertus],398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa006b,no,,,,
https://viaf.org/viaf/7309730,"n88-218049
             
",7309730,"Maximus, of Turin, Saint, active 4th century-5th century (Maximus Taurinensis)","Turin, Italy",400 CE-500 CE,360 CE-380 CE,408 CE-423 CE,none,none,none,none,none,none,Epistolae [Incertus],398 CE-423 CE,none,none,none,none,n.a.,Migne 57,no,none,n.a.,none,stoa0196b-stoa007,no,,,,
https://viaf.org/viaf/51405320/,no2004-86322,51405320,"Maximus Victorinus (Victorinus, Maximus)",,,,,none,none(not in list),none,none,none,none,Grammatica Liber / Ars Grammatica,,none,none,none,none,n.a.,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605) ",yes-Google has scanned,none,stoa0196c-stoa001,yes,,,,
https://viaf.org/viaf/51405320/,no2004-86322,51405320,"Maximus Victorinus (Victorinus, Maximus)",,,,,none,none(not in list),none,none,none,none,Ars Palaemonis de Metrica Institutione,,none,none,none,none,n.a.,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605) ",yes-Google has scanned,none,stoa0196c-stoa002,yes,,,,
https://viaf.org/viaf/51405320/,no2004-86322,51405320,"Maximus Victorinus (Victorinus, Maximus)",,,,,none,none(not in list),none,none,none,none,De Ratione Metrorum,,none,none,none,none,n.a.,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605) ",yes-Google has scanned,none,stoa0196c-stoa003,yes,,,,
https://viaf.org/viaf/51405320/,no2004-86322,51405320,"Maximus Victorinus (Victorinus, Maximus)",,,,,none,none(not in list),none,none,none,none,De Finalibus Metrorum,,none,none,none,none,n.a.,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605) ",yes-Google has scanned,none,stoa0196c-stoa004,yes,,,,
https://viaf.org/viaf/100904863,,100904863,"May, Thomas, 1595-1650",,,1595 CE,1650 CE,none,none,none,none,none,none,Supplementum Lucani,,none,none,none,none,n.a.,none,no,none,n.a.,none,stoa0197-stoa001,no,,,on original STOA List,
https://viaf.org/viaf/268430344/,,268430344,"Maydeston, Clement, 1390-1456",,,1390 CE,1456 CE,none,none,none,none,none,none,Martyrium Ricardi Archiepiscopi,,none,none,none,none,n.a.,none,no,none,n.a.,none,stoa0198-stoa001,no,,,on original STOA List,
https://viaf.org/viaf/34489209/,n80-139084,34489209,"Mela, Pomponius","Algeciras, Spain",100 CE,,,Pomponius Mela ,Pomponius Mela ,Pomponius Mela ,MELA,Mel. / Mela,none,De Chorographia,,MELA 3. 107,none,none,Frick T 1880 / Ranstrand 1979,yes,Frick 1880,yes,"Tzschuck., Parthey",no-need to obtain,929.1,stoa0200-stoa001,yes,,,,
https://viaf.org/viaf/76319978,n79-121330,76319978,"Melanchthon, Philipp, 1497-1560",Germany,1500 CE-1600 CE,1497 CE,1560 CE,none,none,none,none,none,none,Confessio Augustana,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0201-stoa001,no,,,on original STOA list,
https://viaf.org/viaf/76319978,n79-121330,76319978,"Melanchthon, Philipp, 1497-1560",Germany,1500 CE-1600 CE,1497 CE,1560 CE,none,none,none,none,none,none,De Laude Vitae Scholasticae Oratio,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0201-stoa002,no,,,on original STOA list,
https://viaf.org/viaf/89425654/,,89425654,"Melissus, Paulus, 1539-1602",,,,,none,none,none,none,none,none,Poems,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0201a-stoa001,no,,,,
https://viaf.org/viaf/9736483/,nr95-26787,9736483,"Memmius, C., ca. 98-ca. 46 B.C.","Rome, Italy",100 BCE,98 BCE,46 BCE,C. Memmius ,none,C. Memmius L. f.,MEM.,none,none,Orationes,,MEM. orat. 14 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no,Meyer 1842,yes,none,n.a.,574.2,none,no,,,,
https://viaf.org/viaf/9736483/,nr95-26787,9736483,"Memmius, C., ca. 98-ca. 46 B.C.","Rome, Italy",100 BCE,98 BCE,46 BCE,C. Memmius ,none,C. Memmius L. f.,MEM.,none,none,Carmina,,MEM. poet. 1 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),yes,"FPR, Baehrens 1886",yes,none,n.a.,574.1,none,yes,,,,
https://viaf.org/viaf/12198191,nr95-26779,12198191,"Memmius, C., -100 B.C.","Rome, Italy",200 BCE-100 BCE,,,none,none,Gaius Memmius ,none,none,none,Orationes ,,none,none,none,none,n.a.,none,n.a.,none,n.a.,104.1,none,no,,,,
https://viaf.org/viaf/22480430/,none,22480430,"Menander, Arrius, 2./3. Jh. n. Chr.",,200 CE-300 CE,,,Arrius Menander ,none,none,MEN.,none,none,Digesta?,,MEN. dig. 49. 18. 1 ,none,none,"Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))",no-need to obtain (have older version),,,none,n.a.,none,  none,yes,,2806.2,,
https://viaf.org/viaf/29659929/,no98109086,29659929,"Merobaudes, Flavius, active 5th century",Spain,500 CE,,,none,none,none,none,none,none,Carminum Reliquiae,,none,none,none,none,none,Niebuhr 1837,,MIgne 61,n.a.,none,stoa0201b-stoa001,no,,,Merobaudes Scholasticus,
https://viaf.org/viaf/29659929/,no98109086,29659929,"Merobaudes, Flavius, active 5th century",Spain,500 CE,,,none,none,none,none,none,none,Panegyrici Reliquiae,,none,none,none,none,none,Niebuhr 1837,,MIgne 61,n.a.,none,stoa0201b-stoa002,no,,,,
https://viaf.org/viaf/84190722/,n85-288052,84190722,"Messalla Corvinus, Marcus Valerius, 64 B.C.-ca. 8 A.D.","Rome, Italy",100 BCE-100 CE,64 BCE,8 CE,M. Valerius Messalla Coruinus ,none,M. Valerius Messalla Corvinus ,MES. COR.,none,none,Grammatica,,MES. COR. gram. 8 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,same as OLD,yes,none,n.a.,932.3,none,yes,,,,
https://viaf.org/viaf/84190722/,n85-288052,84190722,"Messalla Corvinus, Marcus Valerius, 64 B.C.-ca. 8 A.D.","Rome, Italy",100 BCE-100 CE,64 BCE,8 CE,M. Valerius Messalla Coruinus ,none,M. Valerius Messalla Corvinus ,MES. COR.,none,none,Commentarii de Bello Civili,,MES. COR. hist. 10,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,same as OLD,yes,none,n.a.,932.2,none,yes,,,,
https://viaf.org/viaf/84190722/,n85-288052,84190722,"Messalla Corvinus, Marcus Valerius, 64 B.C.-ca. 8 A.D.","Rome, Italy",100 BCE-100 CE,64 BCE,8 CE,M. Valerius Messalla Coruinus ,none,M. Valerius Messalla Corvinus ,MES. COR.,none,none,Orationes,,MES. COR. orat. 33,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,932.1,none,no,,,,
https://viaf.org/viaf/15581907/,nr95-38421,15581907,"Messalla Rufus, M. Valerius, ca. 103-ca. 26 B.C.","Rome, Italy",200 BCE-100 BCE,103 BCE,26 BCE,M. Valerius Messalla Rufus ,none,M. Valerius Messalla Rufus ,MES. RUF.,none,none,De Auspiciis,,MES. RUF. gram. 8 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes,,,none,n.a.,576.2,none,yes,,,,
https://viaf.org/viaf/15581907/,nr95-38421,15581907,"Messalla Rufus, M. Valerius, ca. 103-ca. 26 B.C.","Rome, Italy",200 BCE-100 BCE,103 BCE,26 BCE,M. Valerius Messalla Rufus ,none,M. Valerius Messalla Rufus ,MES. RUF.,none,none,De Familiis Romanis,,MES. RUF. hist. 3 ,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,same as OLD,yes,none,n.a.,576.1,none,yes,,,,
https://viaf.org/viaf/15581907/,nr95-38421,15581907,"Messalla Rufus, M. Valerius, ca. 103-ca. 26 B.C.","Rome, Italy",200 BCE-100 BCE,103 BCE,26 BCE,M. Valerius Messalla Rufus ,none,M. Valerius Messalla Rufus ,MES. RUF.,none,none,Iurisprudentia,,MES. RUF. iur. 2 ,none,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,,,none,n.a.,576.3,none,no,,,,
https://viaf.org/viaf/76706375,,76706375,"Metellus, Quintus Caecilius, Celer, um 60 v. Chr.","Rome, Italy",100 BCE,,60 BCE,Q. Caecilius Metellus Celer ,none,none,MET. CEL.,none,none,Epistulae,,MET. CEL. Fam. 5. I. 2 ,none,none,Purser OCT 1901,yes,,,none,n.a.,none,none,yes,,474.56,,
https://viaf.org/viaf/9736496/,nr95-26790,9736496,"Metellus Macedonicus, Q. Caecilius (Quintus Caecilius), ca. 188-115 B.C.","Rome, Italy",200 BCE,118 BCE,115 BCE,Q. Caecilius Metellus Macedonicus ,none,Q. Caecilius Metellus Macedonicus ,MET. MAC.,none,none,Oratio,,MET. MAC. orat. 9 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,109.1,none,yes,,,,
https://viaf.org/viaf/44692737,,44692737,"Metellus, Quintus Caecilius, Nepos, um 56 v. Chr.","Rome, Italy",100 BCE,,56 BCE,Q. Caecilius Metellus Nepos ,none,none,MET. NEP.,none,none,Epistulae,,MET. NEP. Fam. 5. 3. 2 ,none,none,Purser OCT 1901,yes,,,none,n.a.,none,none,yes,,474.56,,
